canonical_company_id,source_record_id,company_name,legal_or_official_name,company_type,industry,company_size_category,headquarters_country,target_country,country_code,target_city,geographic_scope,official_website_url,official_careers_url,careers_page_status,ats_provider,ats_tenant_or_board_identifier,public_jobs_endpoint_or_feed,proposed_access_method,current_open_jobs_detected,early_career_relevance,internship_or_graduate_program_detected,linkedin_company_url,linkedin_jobs_url,linkedin_presence_status,linkedin_usage_classification,evidence_urls,source_confidence,automation_eligibility,review_status,rejection_or_review_reason,terms_or_access_notes,last_verified_at,researcher_notes
cc-gitlab,sr-intl-gitlab,GitLab,GitLab Inc.,public_company,technology_software_devops,unknown,unknown,Lebanon,LB,Remote,location_unclear,https://about.gitlab.com,https://about.gitlab.com/jobs/,careers_page_found,Greenhouse,unknown,unknown,suitable_public_ats,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.bayt.com/en/international/jobs/gitlab-jobs/; https://www.workingnomads.com/remote-company/gitlab,low,unknown,needs_manual_review,"Per-posting location-eligibility model confirmed (""each posting can set an eligible region"") but no posting with explicit Lebanon eligibility was found this pass; Bayt.com listings show general Middle East presence, not Lebanon specifically.",n/a,2026-09-03,"Revisit by browsing about.gitlab.com/jobs/all-jobs/ directly and filtering for EMEA/Levant-eligible postings. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). Per-posting location-eligibility model still applies (each GitLab posting sets its own eligible region); no posting with explicit Lebanon eligibility located this pass. Remains location_unclear.]"
cc-dataannotation-tech,sr-intl-dataannotation-tech,DataAnnotation,DataAnnotation Tech,private_company,ai_data_training,unknown,unknown,Lebanon,LB,Remote,location_unclear,https://www.dataannotation.tech,https://www.dataannotation.tech,careers_page_found,custom,unknown,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.progigfinder.com/blog/dataannotation-jobs-in-africa-how-to-get-hired-for-ai-training-work-in-2026,low,unknown,needs_manual_review,"Coverage evidence found only for African countries (Algeria, Morocco, Tunisia mentioned in a related ""North African Data Annotators"" piece); no Lebanon- or Levant-specific evidence located this pass.",n/a,2026-09-03,"Do not treat as Lebanon-eligible without further evidence; kept only to document a gap for the next research pass. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-andela,sr-intl-andela,Andela,Andela Inc.,private_company,technology_staffing_marketplace,unknown,unknown,Lebanon,LB,Remote,location_unclear,https://www.andela.com,https://www.andela.com/apply,careers_page_found,unknown,unknown,unknown,manual_only,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://en.wikipedia.org/wiki/Andela; https://remoteok.com/andela,low,unknown,needs_manual_review,Andela's public positioning and historical footprint center on Africa and Latin America talent marketplaces; no evidence of Lebanon/MENA coverage was found this pass.,n/a,2026-09-03,"Likely low relevance to Lebanon; kept as a documented negative/uncertain result rather than silently dropped, per task instructions. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-toloka,sr-intl-toloka,Toloka,Toloka AI B.V.,private_company,ai_data_training_crowdsourcing,unknown,unknown,Lebanon,LB,Remote,worldwide_remote,https://toloka.ai,https://toloka.ai/legal/eligibility-and-geographic-restrictions,careers_page_found,custom,toloka.ai,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://toloka.ai/legal/eligibility-and-geographic-restrictions; https://toloka.ai/,medium,manual_only,verified,,"Official Eligibility and Geographic Restrictions policy lists explicit sanctioned/restricted countries (Afghanistan, Belarus, CAR, China, Cuba, Iran, Kosovo, Libya, Myanmar, North Korea, Palestine, Russia, Somalia, South Sudan, Sudan, Syria, Yemen, etc.) and a separate list of operationally-unsupported territories; Lebanon appears on neither list, implying default eligibility, but no explicit ""Lebanon included"" statement exists.",2026-09-03,"Crowdsourced data-labeling/annotation platform, 100+ countries, 40+ languages claimed. Evidence is inferential (absence from exclusion lists), not a direct confirmation — flagged needs_manual_review rather than verified per task rules on evidence strength. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). Re-fetched toloka.ai/legal/eligibility-and-geographic-restrictions successfully this pass: the official policy confirms a default-inclusion model (""certain locations and individuals are not eligible"" — an explicit prohibited-list approach, not an eligible-list approach) and confirms Lebanon appears on neither the restricted-jurisdictions list nor the unsupported-locations list. This is now treated as sufficient direct official evidence of default worldwide eligibility (with the caveat that project-specific availability varies and is not itself confirmed for Lebanon), so upgraded to verified/worldwide_remote.]"
cc-oneforma,sr-intl-oneforma,OneForma,OneForma (Centific / Pactera EDGE),private_company,ai_data_training_crowdsourcing,unknown,unknown,Lebanon,LB,Remote,location_unclear,https://www.oneforma.com,https://www.oneforma.com/projects/?domain=languages,careers_page_found,custom,oneforma.com,unknown,manual_only,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.oneforma.com/; https://my.oneforma.com/center/signup; https://www.oneforma.com/projects/?domain=languages,low,manual_only,needs_manual_review,,"Site states ""100+ countries"" and has a Languages & Translation project domain, but Lebanon and Levantine Arabic are not explicitly named among the Arabic-region examples found (Saudi Arabia, UAE, Turkey were named instead).",2026-09-03,"Documented as a gap for a future pass — plausible given scale but not confirmed this pass; do not treat as Lebanon-eligible without direct confirmation. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-appen,sr-intl-appen,Appen,Appen Limited,public_company,ai_data_training_crowdsourcing,unknown,Australia,Lebanon,LB,Remote,location_unclear,https://appen.com,https://appen.com/careers/,careers_page_found,custom,crowdgen.com,unknown,manual_only,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://appen.com/careers/,low,manual_only,needs_manual_review,,"Careers page states coverage across ""170+ countries and 100+ languages"" but provides no country eligibility list; contributor sign-up is routed through crowdgen.com, which was not directly checked this pass for Lebanon/Arabic eligibility.",2026-09-03,"Documented as a gap; needs a follow-up pass directly on crowdgen.com contributor sign-up flow. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-clickworker,sr-intl-clickworker,Clickworker,Clickworker GmbH,private_company,ai_data_training_crowdsourcing,unknown,Germany,Lebanon,LB,Remote,location_unclear,https://www.clickworker.com,https://www.clickworker.com/become-a-clickworker/,careers_page_found,custom,clickworker.com,unknown,manual_only,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.clickworker.com/become-a-clickworker/,low,manual_only,needs_manual_review,,"Sign-up page found gives no country eligibility list or restrictions; only company HQ locations (New York, Essen) were stated. Would need direct registration-flow testing (not performed — out of scope) to confirm Lebanon eligibility.",2026-09-03,"Documented as a gap; other similar microtask platforms (Outlier, Toloka) gave stronger signal in this pass. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-remote-com,sr-intl-remote-com,Remote,"Remote Technology, Inc.",private_company,hr_tech_employer_of_record,unknown,United States,Lebanon,LB,Remote,location_unclear,https://remote.com,https://remote.com/careers,careers_page_found,custom,remote.com,unknown,manual_only,unknown,low,unknown,not_verified,not_verified,not_verified,not_applicable,https://remote.com/careers,low,manual_only,needs_manual_review,,"This is Remote.com's own internal hiring page (an EOR/payroll company that ALSO employs its own remote staff ""from anywhere""), not a listing of which of Remote's client-employer jobs are open to Lebanon. Page states ""90+ nationalities"" and ""6 continents"" but no explicit country list or Lebanon mention.",2026-09-03,"Distinguish from Remote.com's EOR product used by other employers (e.g. Deel-style); this row only covers Remote's own open roles, evidence is weak. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). No new evidence found this pass; remains location_unclear as previously classified.]"
cc-natakallam,sr-intl-natakallam,NaTakallam,"NaTakallam, Inc. (dba NaTakallam)",social_enterprise,language_services_ngo_adjacent,unknown,United States,Lebanon,LB,Remote,location_unclear,https://natakallam.com,https://natakallam.com/pages/careers,not_verified,unknown,unknown,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://natakallam.com/,low,manual_only,needs_manual_review,,"Publicly documented (per general/press knowledge, not independently re-verified this pass) social enterprise connecting displaced and conflict-affected people — historically including Syrian and, since the Lebanese economic crisis, Lebanese partners — as paid remote conversation partners, translators and interpreters for clients worldwide. Direct WebFetch of natakallam.com and its /pages/careers and /pages/become-a-conversation-partner subpages returned HTTP 403 (bot protection) on every attempt this pass, so current eligibility wording could not be directly confirmed from the primary source.",2026-09-03,"High plausibility, low direct-evidence confidence this pass because the site blocked automated fetch; a manual browser visit or press-coverage citation (e.g. prior Forbes/NYT/TED coverage of the org's Lebanon expansion) should be used to move this past needs_manual_review before ingestion. [Verification pass 2026-09-03: re-classified geographic_scope against the new stricter enum; re-attempted primary-source WebFetch (session WebSearch budget was already exhausted at 200/200, so this pass could not run new discovery searches). Re-attempted WebFetch of natakallam.com/pages/careers and the bare homepage; both returned HTTP 403 again (second consecutive pass blocked). Downgraded scope from remote_middle_east to location_unclear since no direct official confirmation has ever been obtained — this remains the single highest-value manual re-check target (documented Lebanon connection via press coverage, per researcher notes) but must not be marked verified without a real primary-source fetch or a citable press source URL.]"
cc-brightchamps,sr-intl-brightchamps,BrightCHAMPS,BrightCHAMPS,employer_company,ed-tech (tutor/educator hiring),medium,India,Lebanon,LB,Remote,location_unclear,https://brightchamps.com,https://brightchamps.com/en-us/careers-teacher,active_with_open_jobs,Freshteam / Zoho Recruit,brightchamps-talent.freshteam.com; brightchamps.zohorecruit.in,"ATS-hosted listing pages, browsable",suitable_public_html_subject_to_review,yes (23 open roles seen; Academic Counselor roles marked remote),high,no,not_verified,not_verified,not_verified,not_applicable,https://brightchamps.com/en-us/careers-teacher; https://brightchamps.com/en-us/careers,medium,suitable_public_html_subject_to_review,needs_manual_review,"Genuine ed-tech employer with real open remote-tutor roles confirmed via two distinct ATS instances, but the region selector and current listings skew India/remote-unspecified with no explicit statement that Lebanon-based applicants are eligible.","Evaluated as an employer of tutors, not as its course/educational content (per product exclusion rule for courses).",2026-09-04,Round 3 candidate.
cc-packt,sr-intl-packt,Packt,Packt Publishing,publisher,"technical publishing (evaluated as employer, not as course/book content)",medium,United Kingdom,Lebanon,LB,Remote,location_unclear,https://www.packtpub.com (403 on direct fetch — see notes),https://apply.workable.com/packt-publishing/?lng=en,active_with_open_jobs,Workable,apply.workable.com/packt-publishing/ ; packtpub.hire.trakstar.com,ATS-hosted listings (JS-rendered; not independently rendered by researcher),manual_review_then_public_html,yes (third-party aggregator reports ~28 active postings; some historically remote publishing/PM/business-dev roles),unknown,unknown,not_verified,not_verified,not_verified,not_applicable,https://apply.workable.com/packt-publishing/?lng=en; https://packtpub.hire.trakstar.com/,low,unknown,needs_manual_review,"Packt genuinely qualifies as an employer independent of its publishing/course content (own-branded ATS, real corporate roles), but listings could not be directly rendered (JS/403) and Lebanon eligibility for remote roles was not confirmed.","Per product rule, only Packt-as-employer is being assessed here, not its books/courses, which remain excluded.",2026-09-04,"Round 3 candidate. [2026-09-04 evidence-classification audit] automation_eligibility corrected from an invalid enum value (""manual_review_then_public_html"" is not a valid automation_eligibility value in this schema — the valid set is manual_only/suitable_public_ats/suitable_public_html_subject_to_review/unknown) to ""unknown"". review_status was already needs_manual_review; no status change."
cc-adplist,sr-intl-adplist,ADPList,ADPList,employer_company,mentorship-platform operator (own staff hiring only),small,Singapore,Lebanon,LB,Remote,location_unclear,https://www.adplist.org,https://adplist.notion.site/Careers-at-ADPList-87b129322e144be0ad5de46a46211ee3,careers_page_found,custom,Notion-hosted (self-hosted); also cross-posted to Wellfound and Surge (PeakXV),"not independently enumerable (page existence confirmed, listing content not rendered)",manual_review_then_public_html,"unknown (third-party listings referenced Sr. FinOps Analyst, Sr. Solutions Engineer, Growth Partnerships Associate — not independently confirmed)",unknown,unknown,not_verified,not_verified,not_verified,not_applicable,https://adplist.notion.site/Careers-at-ADPList-87b129322e144be0ad5de46a46211ee3; https://jobs.surgeahead.com/jobs/adplist,low,manual_only,needs_manual_review,"ADPList itself is a real, verifiable organization with a distinct, operator-owned careers destination, but current specific listings and any Lebanon-eligibility signal could not be confirmed.","Evaluated ONLY as ADPList's own small internal hiring — separately confirmed NOT to be a job-source/board itself (it connects mentees with volunteer mentors, not third-party job listings) and rejected on that angle.",2026-09-04,"Round 3 candidate, supplied on both a company list and a remote-source list. Source-platform angle: rejected_irrelevant (not a jobs board) — no row added for that angle. Small team relative to its user base; expect very few open roles at any given time."
cc-study-com,sr-intl-study-com,Study.com,Study.com,employer_company,"online education company (evaluated as employer of remote contractors/tutors, not its course content)",medium,United States,Lebanon,LB,Remote,location_unclear,https://study.com,https://study.com/careers.html,not_verified,unknown,unknown,"https://study.com/pages/Contractors.html (freelance/contractor track: writing, tutoring, Expert Q&A)",manual_review_then_public_html,"unknown (search-indexed summary referenced ""19 open positions in the United States"")",unknown,unknown,not_verified,not_verified,not_verified,not_applicable,(no direct WebFetch succeeded — study.com/careers.html and study.com/pages/Contractors.html both returned HTTP 403 on repeated attempts; evidence is search-indexed summaries of those official pages),low,manual_only,needs_manual_review,"Real, established company with a genuine careers/contractor pipeline (remote content writers, curriculum developers, tutoring/Expert-Q&A freelancers) confirmed only via search-indexed summaries, not direct fetch (403 blocked every attempt) — Lebanon eligibility specifically unconfirmed; salaried roles skew US-only per search evidence.","Per product rule, only Study.com-as-employer is assessed here — its courses/certificates remain out of scope and were not evaluated as content to include.",2026-09-04,"Round 3 candidate, supplied on the remote-source list but evaluated correctly as a potential employer rather than a job board (it is not one)."
