canonical_company_id,source_record_id,company_name,legal_or_official_name,company_type,industry,company_size_category,headquarters_country,target_country,country_code,target_city,geographic_scope,official_website_url,official_careers_url,careers_page_status,ats_provider,ats_tenant_or_board_identifier,public_jobs_endpoint_or_feed,proposed_access_method,current_open_jobs_detected,early_career_relevance,internship_or_graduate_program_detected,linkedin_company_url,linkedin_jobs_url,linkedin_presence_status,linkedin_usage_classification,evidence_urls,source_confidence,automation_eligibility,review_status,rejection_or_review_reason,terms_or_access_notes,last_verified_at,researcher_notes
cc-caritas-lebanon,sr-lb-caritas-lebanon,Caritas Lebanon,Caritas Lebanon,ngo,ngo_humanitarian,medium,LB,Lebanon,LB,Country-wide,single_country,https://caritas.org.lb,https://caritas.org.lb/careers/,careers_page_found,unknown,unknown,unknown,manual_only,unknown,low,yes_current,not_verified,not_verified,not_verified,not_applicable,https://caritas.org.lb;https://caritas.org.lb/careers/,high,suitable_public_html_subject_to_review,verified,,None,2026-09-03,"Directly WebFetched 2026-09-03: official caritas.org.lb careers page confirmed with three pathways: Register as Experienced, List of Vacancies, and an active Internship request form. No specific open listings visible in this fetch."
cc-lebanese-red-cross,sr-lb-lebanese-red-cross,Lebanese Red Cross,Lebanese Red Cross,ngo,ngo_humanitarian,large,LB,Lebanon,LB,Country-wide,single_country,https://www.redcross.org.lb,https://www.redcross.org.lb/jobs/,active_with_open_jobs,unknown,unknown,unknown,manual_only,true,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.redcross.org.lb/jobs/,high,suitable_public_html_subject_to_review,verified,,Much LRC work is volunteer-based rather than salaried recruitment,2026-09-03,"Directly WebFetched 2026-09-03: official jobs archive confirmed at redcross.org.lb/jobs/ with a live posting at fetch time (Disaster Risk Management Legal Mapping Consultancy, Beirut). No internship/volunteer program specifically listed among current postings."
cc-ey,sr-lb-ey,EY,Ernst & Young (Lebanon office),professional_services,professional_services_consulting,large,GB,Lebanon,LB,Beirut,global,https://www.ey.com,https://www.ey.com/en_gl/careers/student-entry-level-programs,careers_page_found,custom,unknown,unknown,suitable_public_html_subject_to_review,unknown,high,yes_current,not_verified,not_verified,not_verified,not_applicable,https://www.ey.com/en_lb/locations/lebanon; https://www.ey.com/en_gl/careers/student-entry-level-programs,medium,suitable_public_html_subject_to_review,verified,,Global site; Lebanon-specific vacancy filter not directly confirmed this pass,2026-09-03,"Big 4 firm with confirmed Beirut office (Starco Building); global early-career program page found, Lebanon-specific listings need direct filter verification"
cc-pwc,sr-lb-pwc,PwC,PricewaterhouseCoopers (Strategy& Beirut / PwC Lebanon),professional_services,professional_services_consulting,large,GB,Lebanon,LB,Beirut (Hazmieh),global,https://www.pwc.com,https://www.pwc.com/m1/en/careers.html,careers_page_found,custom,unknown,unknown,suitable_public_html_subject_to_review,unknown,high,yes_current,not_verified,not_verified,not_verified,not_applicable,https://www.pwc.com/m1/en/about-us/office-locations-middle-east/lebanon.html; https://www.strategyand.pwc.com/m1/en/lebanon.html; https://www.pwc.com/m1/en/careers/graduates-and-undergraduates-careers.html,medium,suitable_public_html_subject_to_review,verified,,PwC Middle East regional careers site covers Lebanon office; Lebanon-specific filter not directly confirmed this pass,2026-09-03,"Confirmed Beirut office at Saba House, Hazmieh; Strategy& opened Beirut office in 1998; graduate program page located at regional (Middle East) level"
cc-deloitte,sr-lb-deloitte,Deloitte,Deloitte Middle East (Lebanon practice),professional_services,professional_services_consulting,large,GB,Lebanon,LB,Beirut,global,https://www.deloitte.com,https://middleeastjobs.deloitte.com/,active_with_open_jobs,custom,DME,https://middleeastjobs.deloitte.com/,suitable_public_html_subject_to_review,true,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://middleeastjobs.deloitte.com/; https://middleeastjobs.deloitte.com/careersME/PipelineDetail/Associate-Experienced-Associate-Junior-Lawyer-Lebanon/244312,medium,suitable_public_html_subject_to_review,verified,,Middle East regional careers board lists Lebanon-tagged pipeline roles,2026-09-03,"Found an active Lebanon-tagged pipeline listing (Associate/Experienced Associate, Junior Lawyer) confirming live Lebanon-specific openings on the regional board"
cc-kpmg,sr-lb-kpmg,KPMG,KPMG Lebanon,professional_services,professional_services_consulting,large,GB,Lebanon,LB,Beirut,global,https://home.kpmg,https://kpmg.com/lb/en/home/careers.html,careers_page_found,unknown,unknown,https://slccareers.kpmg.com/,suitable_public_html_subject_to_review,unknown,high,yes_current,not_verified,not_verified,not_verified,not_applicable,https://kpmg.com/lb/en/home/careers.html;https://kpmg.com/lb/en/careers/graduate-development-program.html,medium,suitable_public_html_subject_to_review,verified,,"Fetched directly: dedicated Lebanon-specific careers.html with Graduate Development Program, International Assignments, and Learning & Development subpages; 'Apply now' routes to slccareers.kpmg.com (KPMG's own recruiting-system instance). No specific open roles listed on the overview page itself.",2026-09-03,Supersedes prior needs_manual_review status; Lebanon office and careers presence now directly confirmed.
cc-aub,sr-lb-aub,American University of Beirut,American University of Beirut (AUB),university,higher_education,large,LB,Lebanon,LB,Beirut,single_country,https://www.aub.edu.lb,https://www.aub.edu.lb/hr/Pages/career_opportunities.aspx,careers_page_found,custom,unknown,unknown,suitable_public_html_subject_to_review,unknown,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.aub.edu.lb/hr/Pages/career_opportunities.aspx,high,suitable_public_html_subject_to_review,verified,,HR career opportunities page confirmed via search; not yet directly fetched to confirm live count,2026-09-03,Major Lebanese university and one of the region's largest employers (incl. AUBMC teaching hospital ties); also hires students/graduates as staff
cc-lau,sr-lb-lau,Lebanese American University,Lebanese American University (LAU),university,higher_education,large,LB,Lebanon,LB,Beirut and Byblos,single_country,https://www.lau.edu.lb,https://www.lau.edu.lb/employment/,active_with_open_jobs,JobTeaser,LAU (student/alumni portal),https://connect.jobteaser.com/,suitable_public_html_subject_to_review,true,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.lau.edu.lb/employment/,high,suitable_public_html_subject_to_review,verified,,"Fetched directly: 30+ faculty openings (Medicine, Business, Engineering, Architecture, Arts & Sciences), 4 postdoctoral positions, and 6 full-time staff positions (Accounting, Finance, Maintenance) confirmed live. A separate 'Career Portal for Students and Alumni' is powered by JobTeaser (connect.jobteaser.com) but that portal is for LAU's own students/alumni seeking external employers, not LAU's own HR vacancies.",2026-09-03,"Two Lebanon campuses (Beirut, Byblos); staff/faculty listing is on the main employment page, not the JobTeaser portal."
cc-usj,sr-lb-usj,Universite Saint-Joseph de Beyrouth,Universite Saint-Joseph de Beyrouth (USJ),university,higher_education,large,LB,Lebanon,LB,Beirut,single_country,https://www.usj.edu.lb,https://www.usj.edu.lb/fr/ressourceshumaines/offres,active_with_open_jobs,unknown,unknown,https://services-rh.usj.edu.lb/recappform/,suitable_public_html_subject_to_review,true,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.usj.edu.lb/fr/ressourceshumaines/offres,high,suitable_public_html_subject_to_review,verified,,"Fetched directly (French-language HR portal): administrative and teaching position tracks; primary application via a custom USJ recruitment system (services-rh.usj.edu.lb/recappform), with an email fallback (recrutement-psg@usj.edu.lb). Eligibility statement restricts to Lebanese-nationality candidates 18+.",2026-09-03,Official recrutement page confirmed; supersedes prior needs_manual_review status.
cc-balamand,sr-lb-balamand,University of Balamand,University of Balamand (UOB),university,higher_education,large,LB,Lebanon,LB,Koura (Al-Kurah),single_country,https://www.balamand.edu.lb,https://www.balamand.edu.lb/AboutUOB/Pages/JobOpportunities.aspx,careers_page_found,custom,unknown,unknown,suitable_public_html_subject_to_review,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.balamand.edu.lb/AboutUOB/Pages/JobOpportunities.aspx,high,suitable_public_html_subject_to_review,verified,,"Job Opportunities page confirmed via search; a current listing (Faculty of Health Sciences, Public Health) was referenced",2026-09-03,Official Job Opportunities page found; includes faculty vacancy referenced in search results
cc-ndu-louaize,sr-lb-ndu-louaize,Notre Dame University-Louaize,Notre Dame University-Louaize (NDU),university,higher_education,medium,LB,Lebanon,LB,Zouk Mosbeh,single_country,https://www.ndu.edu.lb,https://www.ndu.edu.lb/work-at-ndu,careers_page_found,custom,unknown,https://sis.ndu.edu.lb/iApply/,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.ndu.edu.lb/work-at-ndu,medium,suitable_public_html_subject_to_review,verified,,None,2026-09-03,"Directly WebFetched 2026-09-03: official 'Work at NDU' staff/faculty employment page confirmed, distinct from NDU's student-facing Career Center (Symplicity). Custom application portal at sis.ndu.edu.lb/iApply/. No current listings visible in this fetch; this record concerns NDU-as-employer, not NDU's student career-services program."
cc-aubmc,sr-lb-aubmc,American University of Beirut Medical Center,American University of Beirut Medical Center (AUBMC),hospital,healthcare,large,LB,Lebanon,LB,Beirut,single_country,https://www.aubmc.org,https://aubmc.org.lb/pages/main/careers.aspx,careers_page_found,Oracle Cloud Recruiting,unknown,unknown,manual_only,unknown,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://aubmc.org.lb/pages/main/careers.aspx,high,suitable_public_ats,verified,,None,2026-09-03,"Directly WebFetched 2026-09-03: official AUBMC careers page confirmed (aubmc.org.lb, reached via redirect from aubmc.org), linking to an Oracle Cloud recruitment portal for AUBMC Staff vacancies and separately to AUB's Faculty of Medicine recruitment page. No internship/residency-specific link found on this page."
cc-clemenceau-medical-center,sr-lb-clemenceau-medical-center,Clemenceau Medical Center,Clemenceau Medical Center (CMC),hospital,healthcare,large,LB,Lebanon,LB,Beirut,single_country,https://www.cmc.com.lb,https://cmchrcareers.cmc.com.lb:2020/Careers/home,careers_page_found,custom,unknown,unknown,manual_only,unknown,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://cmc.com.lb;https://cmchrcareers.cmc.com.lb:2020/Careers/home,high,suitable_public_html_subject_to_review,verified,,None,2026-09-03,Directly WebFetched 2026-09-03: official cmc.com.lb site links (main nav + footer) to a dedicated custom careers portal at cmchrcareers.cmc.com.lb:2020/Careers/home. Portal itself not fetched in this pass (blocked by a TLS certificate error); linkage from the official domain is confirmed.
cc-hotel-dieu-de-france,sr-lb-hotel-dieu-de-france,Hotel-Dieu de France,Hopital Hotel-Dieu de France,hospital,healthcare,large,LB,Lebanon,LB,Beirut,single_country,https://www.hdf.usj.edu.lb,unknown,not_verified,unknown,unknown,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://en.wikipedia.org/wiki/List_of_hospitals_in_Lebanon,low,unknown,needs_manual_review,Careers page not located this pass; search snippet referenced a Public Health administrative opening,None,2026-09-03,"Re-attempted 2026-09-03: hdf.usj.edu.lb returned a TLS certificate error on both https and http fetch attempts, preventing automated verification. Needs a manual browser visit; hospital's real-world existence is not in question, only the fetchability of its site."
cc-abc-group,sr-lb-abc-group,ABC Group,ABC S.A.L.,retailer,retail,large,LB,Lebanon,LB,Country-wide,single_country,https://www.abc.com.lb,https://career55.sapsf.eu/career?company=abcsal,active_with_open_jobs,SAP SuccessFactors,abcsal,https://career55.sapsf.eu/career?company=abcsal,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.abc.com.lb;https://career55.sapsf.eu/career?company=abcsal,high,suitable_public_ats,verified,,None,2026-09-03,Directly WebFetched 2026-09-03: official abc.com.lb site links to a SAP SuccessFactors recruitment tenant (career55.sapsf.eu/career?company=abcsal) via a 'Join the ABC Team' banner.
cc-spinneys-lebanon,sr-lb-spinneys-lebanon,Spinneys Lebanon,Spinneys Lebanon,retailer,retail,large,GB,Lebanon,LB,Country-wide,single_country,https://www.spinneyslebanon.com,https://www.spinneyslebanon.com/default/careers,careers_page_found,custom,unknown,unknown,suitable_public_html_subject_to_review,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.spinneyslebanon.com/default/careers,high,suitable_public_html_subject_to_review,verified,,"Page found via search offers a ""General Application"" form; specific live vacancy list not confirmed this pass",2026-09-03,"6 owned supermarkets/hypermarkets in Lebanon under the Spinneys Group; careers page structure confirmed, live-openings count not directly fetched"
cc-carrefour-lebanon,sr-lb-carrefour-lebanon,Carrefour Lebanon,Carrefour (operated by Majid Al Futtaim in the Levant),retailer,retail,large,AE,Lebanon,LB,Country-wide,regional_middle_east,https://www.carrefourlebanon.com,unknown,not_verified,unknown,unknown,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.bayt.com/en/lebanon/jobs/carrefour-sales-jobs/,low,unknown,needs_manual_review,Only third-party aggregator (Bayt) evidence found; Majid Al Futtaim's official regional careers portal not directly checked for a Lebanon filter,None,2026-09-03,Re-attempted 2026-09-03: carrefourlebanon.com timed out and a Majid Al Futtaim regional careers page also timed out; WebSearch unavailable to find the correct current operator/domain (Carrefour Lebanon's franchise operator has changed over time). Needs a manual follow-up to confirm the current official domain.
cc-aishti,sr-lb-aishti,Aishti,Aishti (Vanina Holding),retailer,retail,medium,LB,Lebanon,LB,Country-wide,single_country,https://www.aishti.com,https://aishti.com/CareerForm,careers_page_found,custom,unknown,unknown,manual_only,unknown,low,unknown,https://www.linkedin.com/company/aishti,not_verified,likely_official_needs_review,discovery_and_verification_only,https://www.aishti.com,medium,manual_only,verified,,None,2026-09-03,"Directly WebFetched 2026-09-03: official aishti.com site confirmed with a 'CAREERS' nav link to a static application form (/CareerForm). No ATS, no listed vacancies, no internship program mentioned."
cc-khatib-alami,sr-lb-khatib-alami,Khatib & Alami,Khatib & Alami (K&A),engineering_consultancy,engineering_construction,large,LB,Lebanon,LB,Beirut,global,https://www.khatibalami.com,https://careers.khatibalami.com/,active_with_open_jobs,SAP SuccessFactors,unknown,https://careers.khatibalami.com/,suitable_public_ats,true,high,yes_current,not_verified,not_verified,not_verified,not_applicable,https://careers.khatibalami.com/,high,suitable_public_ats,verified,,SuccessFactors-hosted career portal confirmed by rmkcdn.successfactors.com asset paths and career2.successfactors.eu references,2026-09-03,"Fetched directly. Confirmed SAP SuccessFactors ATS; explicit ""Graduate & Internship Programs"" category listed alongside 10 other discipline categories"
cc-dar-al-handasah,sr-lb-dar-al-handasah,Dar Al-Handasah,Dar Al-Handasah (Shair and Partners) / Dar Group,engineering_consultancy,engineering_construction,large,LB,Lebanon,LB,Beirut,global,https://www.dar.com,https://www.dar.com/careers,careers_page_found,unknown,unknown,unknown,suitable_public_html_subject_to_review,unknown,high,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.dar.com/careers; https://www.dar.com/careers/ourculture,medium,suitable_public_html_subject_to_review,verified,,Careers URL confirmed via search; states aim to be employer of choice for new graduates; not yet directly fetched for live listings,2026-09-03,"Founded in Beirut 1956, one of the largest Arab engineering consultancies; Beirut is one of Dar's principal design centers"
cc-ccc,sr-lb-ccc,Consolidated Contractors Company,Consolidated Contractors Company (CCC/CCIC),construction,construction_engineering,large,GR,Lebanon,LB,Beirut,global,https://www.ccc.net,https://www.ccc.net/careers/,careers_page_found,unknown,unknown,unknown,suitable_public_html_subject_to_review,unknown,high,yes_current,not_verified,not_verified,not_verified,not_applicable,https://www.ccc.net/careers/,medium,suitable_public_html_subject_to_review,verified,,"HQ officially Athens, Greece but founded by Lebanese/Palestinian founders with major Lebanon operations and hiring; graduate training referenced in search snippet",2026-09-03,"36,000+ employees globally; treat as multinational with verified Lebanon hiring presence rather than a purely Lebanese company"
cc-sna-insurance,sr-lb-sna-insurance,Allianz SNA (SNA Lebanon),SNA S.A.L. (Allianz SNA),insurance,insurance,medium,LB,Lebanon,LB,Country-wide (16+ offices),single_country,https://www.sna.com.lb,https://www.sna.com.lb/careers/vacancies,active_with_open_jobs,custom,unknown,https://www.sna.com.lb/careers/vacancies,suitable_public_html_subject_to_review,true,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://www.sna.com.lb/careers/vacancies,high,suitable_public_html_subject_to_review,verified,,"Vacancies page confirmed via search; page title indicates live listings (""job insurance vacancies"")",2026-09-03,"Allianz-affiliated insurer, wholly owned by Global Gate Capital since 2023; 200+ employees, 350+ sales agents"
cc-axa-middle-east,sr-lb-axa-middle-east,AXA Middle East,AXA Middle East S.A.L.,insurance,insurance,large,FR,Lebanon,LB,Metn (Jal El Dib),regional_middle_east,https://www.axa-middleeast.com,unknown,not_verified,unknown,unknown,unknown,manual_only,unknown,medium,unknown,not_verified,not_verified,not_verified,not_applicable,https://en.wikipedia.org/wiki/Axa,low,unknown,needs_manual_review,Official careers page not located this pass,None,2026-09-03,Re-attempted 2026-09-03: both axa-mediterranean.com and axa.com.lb failed DNS resolution; WebSearch unavailable to find the correct current domain. Needs a manual follow-up to confirm AXA's current Lebanon/Middle East web presence and legal entity name.
